index	track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	language
3352	1hsPZY6oWcPfFPqDEQmMaW	Waves	Luna Shadows	45	7hJY1jsirrw4LpfUZFY2ek	Waves	2019-07-29	The Sound of Indie Poptimism	7nHgmv7uyIA1KHj6qTttjH	pop	indie poptimism	0.564	0.826	8	-5.534	0	0.0707	0.17600000000000002	4.21e-06	0.16899999999999998	0.41700000000000004	121.984	218361	en
3354	1Ht4NJdY8adMsW540P5vG0	Come With Me - Radio Mix	Nora En Pure	63	1Z83BApqk19O0J3QAMRqaR	Come With Me	2013-03-11	EDM TROPICAL	3pS63EDS40FVGYL41zAcU4	latin	tropical	0.677	0.758	6	-6.523	0	0.027000000000000003	0.00307	0.736	0.22	0.308	119.999	173625	en
3356	1HTtUBEY3tuw2btgwwI2Ja	I Get The Bag (feat. Migos)	Gucci Mane	4	4nyzqtq4lTNILcp53NSz5G	I Get The Bag (feat. Migos)	2017-08-17	Trap Americana	7tkgK1tm9hYkWp7EFyOcAr	rap	trap	0.89	0.633	11	-5.475	1	0.168	0.0232	0.000343	0.0993	0.425	139.94799999999998	233087	en
3357	1HTyaQunwA2CXIiQDp3rAC	Apocalypto	Wasback	26	4Mu8Ltm5gOrWgXv0YL7NcO	Apocalypto	2019-10-11	[EAS]: Festival Big Room	71UHE27ayQs8ZDxQwY0cY1	edm	big room	0.528	0.843	7	-3.514	0	0.10400000000000001	0.000236	1.4400000000000001e-05	0.452	0.0983	128.04399999999998	158438	en
3359	1HvCFAUIWQsWV9zud3UhDl	All Falls Down (feat. Juliander)	Alan Walker	70	3nzuGtN3nXARvvecier4K0	Different World	2018-12-14	Dance Pop Hits	37i9dQZF1DX6pH08wMhkaI	pop	dance pop	0.655	0.672	1	-4.966	1	0.0581	0.253	0.0	0.312	0.675	98.005	198880	en
3361	1HVKyOwoBkhseTKSYAt9Tg	Every Minute Every Day	Scorpions	2	2N4LpL3ZnDh03s0hHcqg2W	Savage Amusement (50th Anniversary Deluxe Edition)	1988-04-18	This Is Scorpions	37i9dQZF1DWViGKI2U5P2K	rock	hard rock	0.488	0.9109999999999999	11	-3.608	1	0.0424	0.00298	0.00011399999999999999	0.0756	0.502	93.88799999999999	263320	en
3362	1HvmjWFZpe1lrEl1ehLsvr	Share My World	Mary J. Blige	45	11s3RAPMk0LpsZhuniepSW	Share My World	1997-01-01	Neo Soul Music	78RRvktrPMSqAoCI21mNOe	r&b	neo soul	0.7070000000000001	0.539	4	-6.742000000000001	0	0.0373	0.015	0.0	0.12	0.747	140.02100000000002	307107	en
3363	1hvZ3uUcaCZrcZQXWUBRse	Free Free Free	Pitbull	47	2zriqRg67gFAr1HhhgGjmx	Free Free Free	2018-07-06	Latin Pop 2019	5wONX0lVyQE5XTxqjTUiUd	latin	latin pop	0.71	0.951	4	-4.694	1	0.131	0.00157	0.0082	0.11199999999999999	0.532	122.99	234146	en
3365	1hwJKpe0BPUsq6UUrwBWTw	Boulevard of Broken Dreams	Green Day	71	2sIWM1FzNqLCccNwXuC4SA	Boulevard of Broken Dreams	2004	L' ALBUM ROCK	0jilq2XZP9F2fwzp2k6iXK	rock	album rock	0.49	0.679	8	-3.68	1	0.0309	0.00394	1.5399999999999998e-05	0.0383	0.506	167.046	261267	en
3366	1hwN2eAwsXgktvw9Qe8TrP	Photograph	Ringo Starr	58	6zjenDV68SpvM3oEhorTDm	Ringo	1973-01-01	The Black Album	0KNLLunbFh9XgitPMOGmQg	rock	album rock	0.617	0.696	4	-12.739	1	0.0282	0.0155	0.000199	0.10800000000000001	0.9	111.13600000000001	239760	en
3367	1HwpWwa6bnqqRhK8agG4RS	Beautiful Soul	Jesse McCartney	72	2gidE8vgVOkYufANjuvj3S	Beautiful Soul	2004-01-01	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.66	0.6659999999999999	9	-4.342	1	0.0472	0.0759	0.0	0.0268	0.9329999999999999	89.975	214227	en
3368	1hWrl3T1kIH5b9zRHLfCOn	What's My Age Again?	blink-182	13	1fF8kYX49s5Ufv4XEY5sjW	Enema Of The State	1999-01-01	Pop Punk | Post-Hardcore	1YgWQAs1s77NzieIH4ARKn	pop	post-teen pop	0.39799999999999996	0.9540000000000001	6	-7.372999999999997	1	0.0715	0.0133	0.000218	0.0891	0.433	157.766	148573	en
3369	1hx5XSk2uGFGBuUIROLGHN	Head to Toe	Lisa Lisa & Cult Jam	44	3kDq0nsk9B7EJ9MhaPXuqj	Super Hits	1985	80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds)	1oReEujyWpQv2OX68BVPPA	latin	latin hip hop	0.847	0.669	11	-7.318	0	0.113	0.0441	0.00774	0.19	0.84	113.736	302000	en
3370	1hxDtE2zgp4J4tCmn6nbyu	Missing You	Brandy	40	5cdjSdMaRms3jbwEfpgCsU	The Best Of Brandy (International Release)	2005-03-28	Ultimate Throwbacks Collection	1dsaMvnC1hXPCNGC4aVtjj	r&b	new jack swing	0.581	0.505	4	-5.434	1	0.0309	0.231	0.0	0.141	0.131	135.594	253600	en
3371	1hxE8xAp7CrBsdpiRpiWFy	Crown	Stormzy	69	5kWoenzRB7UycYXiRpH1d5	Crown	2019-06-21	Global Top 50 | 2020 Hits	1KNl4AYfgZtOVm9KHkhPTF	latin	latin hip hop	0.542	0.581	9	-5.687	1	0.159	0.701	1.02e-06	0.0741	0.0857	108.90899999999999	213464	en
3372	1HXkhm3VgTwqtHUDzKT3GY	Unshakable Love	Elevation Youth	37	5DCIWSIAV8ZSe52kYLlnSV	Unshakable Love	2018-08-03	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.6759999999999999	0.7090000000000001	11	-8.351	1	0.0655	0.00217	0.0	0.36200000000000004	0.312	119.95100000000001	192365	en
3373	1Hy0m0aaG67ttQZoytmKd8	The Vengeance	Black Veil Brides	60	4qHogYwhnUrgsSgGV7QykR	The Night	2019-11-29	Rock Hard	37i9dQZF1DWWJOmJ7nRx0C	rock	hard rock	0.382	0.94	8	-6.105	0	0.0682	1.05e-05	0.293	0.349	0.35600000000000004	145.987	209480	en
3374	1HYYnsPW3ZDwZ7f7iTJ2zA	Visiting Hour	Raekwon	25	09xKCd66DkEqhmp5TSKxD6	The Wild	2017-03-24	Contemporary Hip Hop	68y3WoFJMMKDHUIpqCnoM3	rap	southern hip hop	0.5670000000000001	0.78	6	-5.811	1	0.109	0.0038299999999999996	0.0	0.111	0.532	87.17200000000004	197938	en
3375	1HZ3cUZUw5htSFmah1V8Ko	Shine	Collective Soul	14	3uSVy9q97sAzd5UE0dMdOT	Hints, Allegations & Things Left Unsaid	1994-03-29	Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits	0y8MUle9Lf8VDNjPsskzJB	rock	hard rock	0.54	0.423	6	-8.799	1	0.0283	0.294	0.0884	0.152	0.353	150.135	306040	en
3376	1hZJcuz9iMoz6tLkFlIaUy	Take My Breath Away	Berlin	60	1gwQ8OK1YHKpzIxLKuc1MQ	Take My Breath Away	2007-01-01	80's Songs | Top 💯 80s Music Hits	65HtIbyFkaQPflCa4oW8KO	pop	electropop	0.578	0.47700000000000004	1	-8.119	1	0.0228	0.44799999999999995	0.00031	0.124	0.511	95.89200000000001	264213	en
3377	1HzTvjlL2z1ok5QzfDvPrp	It's your life (feat. Chris Willis)	David Guetta	0	3tBZoofBxnP0BvdeagB2Si	One Love	2009-08-24	Electro/Progressive/Club House	1HtnPDj2V126xB9tJP786P	edm	progressive electro house	0.7090000000000001	0.894	5	-5.983	1	0.122	0.0463	0.00039	0.4370000000000001	0.10800000000000001	127.995	225000	en
3378	1i1fxkWeaMmKEB4T7zqbzK	Don't Let Me Down	The Chainsmokers	81	2SByipSK8eZ2pasaIwwzhf	Don't Let Me Down	2016-02-05	Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s	4QAzO1Z92yqqD6Mf3mOANu	pop	dance pop	0.532	0.8690000000000001	11	-5.093999999999999	1	0.172	0.157	0.0050799999999999994	0.136	0.42200000000000004	159.803	208373	en
3379	1I2NEALPO5AC8mhgiXyBuV	How You Love	Marci Coleman	27	2eFIRZLzXKmFXsck5wNVyO	How You Love	2018-08-21	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.685	0.633	11	-8.245	0	0.0708	0.0816	3.11e-05	0.11599999999999999	0.355	124.025	237097	en
3380	1i2ujygcFXUBEJucbsBvKQ	MAD GAAL	BEAM	41	00oRZEMdefGTngzxWArYfs	95	2019-10-18	New Hip Hop‏‏​​   ‍	5WNUX6jisX0NRlVDTm6RDd	r&b	urban contemporary	0.812	0.7090000000000001	5	-5.8370000000000015	0	0.413	0.18899999999999997	0.0	0.11800000000000001	0.8809999999999999	99.891	137935	en
3382	1i3QDZbA9jVI7Lg1DA122c	Who's Lovin' You	Michael Bublé	47	4Yf5LJfqpjgl1a4TBiCi07	To Be Loved	2013-04-11	Sexy Soul 2020	5EMARioe9z9eKOeWIAC2JW	r&b	neo soul	0.534	0.5589999999999999	9	-5.22	1	0.0358	0.5670000000000001	0.0	0.111	0.746	69.878	176040	en
3383	1i3UvjbQS0OoBoKkILthR2	Cat Pack	AJ Tracey	58	0H346vuauoKWvLPXuYGRDb	Cat Pack	2019-10-02	Rap Workout	37i9dQZF1DX76t638V6CA8	rap	hip hop	0.91	0.645	5	-9.377	1	0.327	0.00373	0.0	0.0599	0.332	139.969	165373	en
3384	1i3z3GR1JtLswOSJNO0BQw	"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")"	Bebe Rexha	77	1uuGNc2B7c5tEfCuIy3dDT	"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")"	2019-09-20	Global Top 50 | 2020 Hits	1KNl4AYfgZtOVm9KHkhPTF	latin	latin hip hop	0.39399999999999996	0.718	7	-6.336	1	0.0607	0.706	0.0	0.11599999999999999	0.247	151.912	158258	en
3385	1i5oEx2vFczQ2sCY3c6Kn5	Love Hurts	Nazareth	58	5Zwyrn62m3Pyc0nvRa9CHF	Hair Of The Dog	1975-01-01	The Sound of Album Rock	3yj9YnQGTdnFuKbDyXGDi6	rock	album rock	0.485	0.32799999999999996	7	-11.853	1	0.0254	0.00596	0.0032	0.325	0.138	79.766	233133	en
3386	1I5PbTAcWMqV66XR8B2vzK	Your Wildest Dreams	The Moody Blues	26	2Hsxvx3yjyKQ3P2uibl4MY	20th Century Masters: The Millennium Collection: Best Of The Moody Blues	2000-01-01	80s Pop & Rock Hits and Album Tracks	0XOIK4m26aeYSD61E5nSVW	rock	album rock	0.531	0.696	7	-12.497	1	0.0386	0.312	0.0228	0.293	0.628	141.373	291573	en
3387	1i6N76fftMZhijOzFQ5ZtL	Psycho Killer - 2005 Remaster	Talking Heads	72	5eqcF7pWzHgWpGdEmHgeSN	Talking Heads '77 (Deluxe Version)	1977-09-16	The Sound of Permanent Wave	4EYSGTuqe9cVfSVpX4gtGv	rock	permanent wave	0.721	0.521	2	-8.123	1	0.0612	0.0707	0.005520000000000001	0.127	0.9420000000000001	123.118	261413	en
3388	1I6q6nwNjNgik1Qe8Oi0Y7	Do You Really Want To Hurt Me	Culture Club	63	4y1hBzoffx9DaGXbObeC2w	Kissing To Be Clever	1982-09-01	Permanent Wave CHDB	2foj4ZYVHRGqSd1aMqNPBj	rock	permanent wave	0.7440000000000001	0.376	4	-14.995999999999999	0	0.0366	0.0815	0.0	0.10800000000000001	0.42	100.78	262173	en
3389	1i7MnatuVb8zlDInTe30JP	Sadness Is Taking Over	flora cash	0	6H5Gf3PNATQ6ufJQhM263o	Nothing Lasts Forever (And It's Fine)	2017-04-21	Urban contemporary	0qOJuaqHeg4u1i6gjPKnxE	r&b	urban contemporary	0.488	0.638	8	-7.685	0	0.0426	0.504	0.0221	0.0995	0.152	119.848	228000	en
3390	1I7zHEdDx8Ny5RxzYPqsU2	Reelin' In The Years	Steely Dan	71	4Gh6pRaXqXTtJx4plAJbBw	Can't Buy A Thrill	1972-01-01	Classic Rock Greatest Hits	6TeyryiZ2UEf3CbLXyztFA	rock	classic rock	0.52	0.759	2	-9.92	1	0.0363	0.115	0.0	0.109	0.706	135.347	275467	en
3391	1I8BspBUrchyg86PnoLlmZ	Nothing to Lose	VYLW	5	44XkXAocDIVE2hTzLnq4cs	Awake	2017-11-18	CHRISTIAN ELECTRO / DANCE / EDM	0MhTMIo1bgH6zzPh7BdChT	edm	progressive electro house	0.48200000000000004	0.871	1	-8.871	0	0.10300000000000001	0.00047400000000000003	0.8390000000000001	0.15	0.5670000000000001	130.097	216073	en
3392	1I8tHoNBFTuoJAlh4hfVVE	Firestone (feat. Conrad Sewell)	Kygo	77	0uMIzWh1uEpHEBell4rlF8	Cloud Nine	2016-05-13	ElectroPop 2020	4frhr6RQM2fMOm2mpvOVo6	pop	electropop	0.486	0.652	11	-7.226	0	0.052000000000000005	0.408	6.63e-05	0.077	0.391	113.055	273684	en
3393	1i8TVeZA6ZiSyrdLKQ4DEd	Cats In The Cradle	Ugly Kid Joe	7	4saAsJgmmKqFWTzaTdiYzC	Rock	2003-01-01	Workday: Rock Classics	37i9dQZF1DX1lwxXvReaux	rock	classic rock	0.473	0.45399999999999996	8	-11.115	1	0.0316	0.226	1.77e-06	0.0776	0.462	75.788	241000	en
3394	1Ia95g66IhlAJ3qVI4qI8W	Slow	SHY Martin	66	6u4ZwK6xSWHhREBVzhjQg6	Slow	2020-01-10	The Pulse of Indie Poptimism	5qFXOOxrQVyS4UCq3UilZN	pop	indie poptimism	0.636	0.243	2	-9.509	1	0.04	0.815	0.0	0.111	0.239	142.016	163547	en
3395	1IaIbjNFk6i21FyXump6Dz	Revolution (Unlike Pluto Remix) [feat. Faustix & Imanos and Kai]	Diplo	39	5a8a1Q6YaAtEnfxJIOsIpb	Revolution (Remixes Part. 2)	2015-06-08	Trap Nation 🔊	5aPwKjwNHr6dnCejLcPTVx	rap	trap	0.617	0.672	8	-3.6239999999999997	1	0.0785	0.0152	5.320000000000001e-05	0.664	0.146	149.181	198121	en
3396	1iaLcGW8ffLMPFSLSGn0Zs	Symphony	Sick Individuals	63	517JKBEa4h8VceELDOHulM	Symphony	2018-10-26	Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)	73uj4YmsC7SJ6SbUMTvf07	edm	progressive electro house	0.612	0.888	3	-3.7960000000000003	1	0.0603	0.0374	6.95e-05	0.12300000000000001	0.18899999999999997	127.92	202148	en
3397	1IBk5PttmnPcGnysEwtiXi	Simple Man	Lynyrd Skynyrd	6	4zQRIyATzfm8RQ8ZOI47la	The Essential Lynyrd Skynyrd	1998	Southern Rock/Classic Rock	0QUlq0LMDVXSBtbyYLTyZh	rock	classic rock	0.433	0.7559999999999999	6	-8.763	1	0.0443	0.00296	0.0016600000000000002	0.268	0.415	120.574	356960	en
3398	1IBoVcXHGZA4oVNRubqcLe	Feels Great (feat. Fetty Wap & CVBZ) - BKAYE Remix	Cheat Codes	33	1LrINg0k55qp2SkpFBp1Eg	Feels Great (feat. Fetty Wap & CVBZ) [BKAYE Remix]	2018-02-16	Pop EDM Remixes	4aUEH3uhbofktrFkXOOaKj	edm	pop edm	0.446	0.777	0	-6.7929999999999975	1	0.0706	0.159	0.00107	0.131	0.31	187.043	189947	en
3400	1ICPREUY4yMNeFEgbNh7D5	Make You Mine (feat. Moa Lisa)	Mike Williams	49	7J7m238D5jzzO8td6XGJHa	Make You Mine (feat. Moa Lisa)	2020-01-17	Electro House Top Tracks	1G0q0NK7g3C0XerNqq7GbL	edm	electro house	0.72	0.7809999999999999	6	-4.975	0	0.0569	0.0171	1.78e-06	0.215	0.349	126.00399999999999	213333	en
3402	1idZSAVHfLPQq9tDTYhnIA	The Last of the Famous International Playboys - 2010 Remaster	Morrissey	38	3mKTLdYh5mS3is1LbPsB2P	Bona Drag [Remastered]	1990-10-15	permanent wave	7rPsfDTqiZYIT4PVzQ4c0c	rock	permanent wave	0.617	0.8759999999999999	7	-5.806	1	0.0268	0.0241	2.72e-06	0.22399999999999998	0.735	104.228	216240	en
3404	1IfUGEJiMxAf96sGEgLt31	You Are Everything	Dru Hill	0	1kbWhB5qEyUDaHPtXYiA2m	Enter The Dru	1998-10-27	Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.	3a9y4eeCJRmG9p4YKfqYIx	r&b	new jack swing	0.6970000000000001	0.39399999999999996	9	-6.24	1	0.0802	0.122	0.0	0.136	0.573	62.175	275267	en
3405	1iG95bFX5nCh2Ezw1Uo3yg	Waves - Robin Schulz Radio Edit	Mr. Probz	43	6QrWnaOAnczw5tXwZokWCN	Dancefloor Hits	2014-11-07	Tropical House 2020	2oivDYqm1dQK4KbwVJTaf6	latin	tropical	0.828	0.51	5	-9.318	0	0.0368	0.00821	0.00137	0.10800000000000001	0.451	120.00399999999999	206328	en
3406	1iGXvUsVVkYBas0Cniw6NB	Hallowed Be Thy Name - 1998 Remastered Version	Iron Maiden	6	6q5MEna6Fg46powSoeZJe3	The Number Of The Beast (1998 Remastered Edition)	1982	HARD ROCK CAFE	55ybnG2z8rpTIerRfnCsw6	rock	hard rock	0.304	0.909	9	-5.162000000000001	1	0.0362	0.00185	0.122	0.36200000000000004	0.348	103.99	432800	en
3407	1IH7pla7FUzFjkYud5zzNX	In Exile	The Pineapple Thief	0	6vHzKdfUbQfVv8b6gsXLrk	Your Wilderness	2016-08-12	Progressive Rock / Metal - Rock /Metal  Progresivo	7GhTpb4eOp6403Bmgqz3db	rock	album rock	0.31	0.53	1	-11.675	0	0.0272	0.0262	0.569	0.0539	0.23800000000000002	101.027	310210	en
3408	1IhMuuTCpO0K7BM2MmIZ0w	shining on my ex	bbno$	70	7yLZeJTQUK0Dn5MHTLNjyI	i don't care at all	2019-11-08	Hip-Hop Central	37i9dQZF1DWY6tYEFs22tT	rap	hip hop	0.645	0.48700000000000004	4	-8.584	0	0.35200000000000004	0.121	0.0	0.0931	0.618	88.89299999999999	140319	en
3410	1iIsl8Z9WG4V5DarICRCja	Same Ol' G	Ginuwine	47	0yfC7hiO3iAaVvNCVcwjVY	100% Ginuwine	1999-03-16	Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban	3krpccUV68nBGAQbvHEZDC	r&b	new jack swing	0.833	0.33799999999999997	5	-12.831	1	0.127	0.0375	0.0	0.0459	0.73	81.822	259667	en
3411	1IIYOuxT9djbArUWP1yE1a	Monocool 2014	Adrian Emile	13	1WEp9OPGDYhG8bnnvdsuVJ	Monocool 2014	2013-10-30	Gym (Melbourne Bounce/Progressive House)	5BqOZpVEqRDfZScvW1QUyA	edm	progressive electro house	0.6559999999999999	0.983	1	-3.3510000000000004	1	0.051	0.007229999999999999	0.718	0.0968	0.193	127.94200000000001	215625	en
3412	1IjuevPDJ8Sa97wFwQ5j4V	Happier - Frank Walker Remix	Marshmello	51	16M1uToqnw9bPO8wv8ypeE	Happier (Remixes)	2018-10-19	Cardio	37i9dQZF1DWSJHnPb1f0X3	pop	dance pop	0.7120000000000001	0.6459999999999999	5	-4.23	1	0.182	0.11599999999999999	0.0	0.12300000000000001	0.607	104.99799999999999	196571	en
3413	1IJXwbwbldrL3Cb39WHEJZ	Girl Don't Make Me Wait	The Whispers	9	3m6teYhTYkU2emsaNzaQOC	More Of The Night	1990-01-01	New Jack Swing | The Best 👌	3m4z6komWDtKly3Q1FvFmN	r&b	new jack swing	0.578	0.8270000000000001	1	-7.032	1	0.10300000000000001	0.0101	6.19e-05	0.155	0.8809999999999999	205.94799999999998	266600	en
3414	1IkCG9jkzCrl3TadPTh4dU	Make It	Aerosmith	45	19lEZSnCCbVEkKchoPQWDZ	Aerosmith	1973-01-05	Nikki Sixx's Top Pixx	5d1arTPDEr76KMg9geDinZ	rock	album rock	0.5529999999999999	0.685	0	-10.981	1	0.0275	0.0151	0.149	0.19	0.57	137.898	218960	en
3415	1IkjoLXB9LEf3w32Wk07X3	Melatonin (Unplugged)	Phoria	56	73FpjS6PTT3e4lRfWdsDuy	Melatonin (Unplugged)	2017-03-09	urban CONTEMPORARY	1nFfDHtp8RY3obgen8KODl	r&b	urban contemporary	0.54	0.222	8	-12.845999999999998	0	0.0321	0.88	0.000587	0.34600000000000003	0.28	128.871	325281	en
3417	1iLBWOFDhSgyzJZ4gTGpnh	Nowhere Girl (Extended)	B-Movie	0	5Siw6e1yzaXexDWjvwPfIX	Climate Of Fear - Deluxe Edition	2016-03-18	Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)	2nRWtTI9a2LWjJ9Wy3JZs5	pop	electropop	0.596	0.742	2	-8.003	0	0.0321	0.00263	0.0467	0.0733	0.843	146.483	388013	en
3420	1Inq5p7LPUNq1W40hvTD7h	That's Right	DJ Taz	26	3addBMTGTDRNPZbMNBvHq1	Worldwide	1997-01-01	Dirty South Rap Classics by DJ HOTSAUCE	0tLHH1C4HkWEUCXXSSjbOe	rap	southern hip hop	0.8270000000000001	0.6779999999999999	6	-12.854000000000001	0	0.0738	0.0031899999999999997	0.0	0.10800000000000001	0.8959999999999999	135.09	372493	en
3423	1IoA7fqXfbjndYJTdrQLZn	Untouchable (feat. Aimee Dalton)	Will Sparks	61	4Xxs7nLpkGWACPIQSvhSZm	Untouchable (feat. Aimee Dalton)	2019-04-26	Epic Bass Drops | Best House Mixes	4IS7o1utOzhimFEFnj9gmu	edm	progressive electro house	0.57	0.7859999999999999	1	-5.2120000000000015	0	0.113	0.20800000000000002	0.0	0.0748	0.16	128.158	198867	en
3424	1Ioc85mqHwoQKvnI0p4dnW	Brand New	Taylor Gang	47	3fxSNxWQPePZKbsxAfkLZi	TGOD, Vol. 1	2016-12-16	🔥💵 Hip Hop, Rap, Heavy 808's - New School	3jPkaExIWXQWklcmmF5180	rap	southern hip hop	0.96	0.624	2	-2.8139999999999996	1	0.0838	0.20600000000000002	0.0	0.132	0.478	109.986	229026	en
3425	1ioqD1XvFGDomjXkKNCBQB	Doing To Me	Astrid S	66	0p9VYdjKX7XgC7M3wm5R3E	Trust Issues	2019-08-30	post-teen alternative, indie, pop (large variety)	1y42gwI5cuwjBslPyQNfqb	pop	post-teen pop	0.718	0.762	0	-5.006	0	0.0571	0.284	1.58e-06	0.0971	0.368	132.893	190098	en
3426	1ip7DKU9LjT6aR4FdvD3Mv	Alive	Daughtry	60	3I7151w5slYCNssX8nmUNL	Alive	2019-12-18	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	1VnvyBDqoV5TCZAnXYferL	rock	permanent wave	0.51	0.774	1	-5.485	0	0.0387	0.0324	0.0	0.053	0.33399999999999996	100.286	262907	en
3427	1iPBD72u3nAyFEeardYuBV	Kamikaze	Lil Mosey	14	6TNJNEulnWQNnq0o3N23Za	Northsbest	2018-10-19	Great Pops	5SO7xYih5w8X5FEpKvU7Rt	latin	latin pop	0.792	0.5710000000000001	8	-7.539	0	0.094	0.301	0.0	0.1	0.556	99.999	139200	en
3428	1iQ5E4z6CJ38dIzvMI9Wdo	The Watcher	Dr. Dre	57	7q2B4M5EiBkqrlsNW8lB7N	2001	1999-11-16	90s Hiphop / Gangsta Rap	5yGuoOwRQF3o8NVRRlvCj7	rap	gangster rap	0.9390000000000001	0.486	7	-3.488	1	0.207	0.172	0.0	0.264	0.517	97.58200000000001	206547	en
3429	1iqbvOlfRIkVsk6L54ufGu	Heads High (Kill 'Em With It Re-Mix)	Mr. Vegas	33	5gHtG5mxSNjyNKIHK4aGv7	Heads High	1998	Latin/Hip Hop/Dancehall/Soca	2rg9LCyvaMQvnCE2hVndpR	latin	latin hip hop	0.9109999999999999	0.9490000000000001	1	-5.5089999999999995	1	0.17300000000000001	0.69	0.0	0.27	0.927	93.67200000000001	291760	en
3430	1iQDltZqI7BXnHrFy4Qo1k	Trampoline (with ZAYN)	SHAED	90	5QqqBZmdQmY1MvlnpBkagB	Trampoline (with ZAYN)	2019-09-26	Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop	46Cl6dmeiylK6TRGXr7hHe	pop	post-teen pop	0.619	0.45899999999999996	7	-5.782	0	0.0334	0.56	0.0	0.13699999999999998	0.498	126.803	184280	en
3431	1IQgMSRjsLjVw5VZFeWcC0	Heart	OTR	59	5oOeNGXiuRst2Dat4Ufkhp	Heart	2019-04-26	2019 in Indie Poptimism	16RNbqnNCCLlBJti7JU5nc	pop	indie poptimism	0.442	0.431	0	-9.007	0	0.0382	0.0102	0.000202	0.11800000000000001	0.0707	109.12799999999999	195361	en
3432	1iQi4lFpgIPTMeGXlQqZKk	Receipt	Lil Wayne	45	7slHgsEMuJfnuft5LAPyw6	Tha Carter II	2005-01-01	Southern Hip Hop	4lcyWQDOzPfcbZrcBI3FOW	rap	southern hip hop	0.4970000000000001	0.888	6	-3.553	0	0.37	0.0154	0.0	0.147	0.677	174.067	228187	en
3433	1iQpStZpzBb5TOuTDKJKdj	Poison	Alice Cooper	59	0ztezUxR9YMkIP1SFRSnV1	Alice Cooper Classicks	1989	80s / Classic Rock	29dTrOurPDrMcrnio2q6hZ	rock	classic rock	0.3	0.894	2	-7.7860000000000005	0	0.109	0.0515	0.000333	0.125	0.268	118.631	269600	en
3435	1irXmwdCbngOtucJNd5mSl	Violet City	Mansionair	4	1iLP59oFLYZaL801I48i9P	Violet City	2018-04-05	Indie/Jazz Poptimism	6OaTudLqBEuTyUMPxRNpZc	pop	indie poptimism	0.596	0.784	3	-6.723	0	0.033	0.0642	0.139	0.21600000000000005	0.4320000000000001	162.019	213516	en
3436	1IRZwD3r9VOehOR8rGeV3Y	Island In The Sun	Weezer	10	4ZS43VlYwOu0WUvFfQsleB	Smallville: The Talon Mix	2003-02-25	keg party jukebox	4PjiT7SWnUsTTTvKOuR76f	rock	permanent wave	0.647	0.805	4	-6.269	0	0.0279	0.007890000000000001	0.0021100000000000003	0.168	0.7070000000000001	114.63799999999999	200667	en
3438	1IsGA5ceSC4a5nxgAEYnQd	Only Happy When It Rains	Garbage	51	1Vze7jtjAVQOdIIQ8oO2X7	Garbage (20th Anniversary Deluxe Edition/Remastered)	1995	The Sound of Permanent Wave	4EYSGTuqe9cVfSVpX4gtGv	rock	permanent wave	0.511	0.8270000000000001	1	-4.55	0	0.0323	3.77e-05	0.00103	0.20800000000000002	0.486	121.459	236533	en
3439	1ISiF8S1Yehu7OrSJU8Kct	Underworld	Unaverage Gang	54	3bE1xt8h3iOgoHPWiWreFZ	Underworld	2019-07-15	Gangsta Rap 💎 Rap Party	0BwUQpqHSlC2YfKwOp2dQV	rap	gangster rap	0.838	0.816	8	-7.495	1	0.124	0.136	0.000437	0.156	0.55	120.00299999999999	208952	en
3440	1iSqfoUFnQwV0QW1EfUit8	Suicidal	YNW Melly	90	5xq6RMHNIBA73qld03dR6V	Melly vs. Melvin	2019-11-22	RapCaviar	37i9dQZF1DX0XUsuxWHRQd	rap	hip hop	0.736	0.369	9	-9.682	0	0.0688	0.33399999999999996	0.0	0.126	0.235	140.005	222997	en
3441	1It1TxBK3xIQAB4xJkPevn	Blue Lights	Jorja Smith	71	3AlSuZnX4ZCab8eoWnnfbm	Lost & Found	2018-06-08	Urban contemporary	1ZlL3IQS8eB0s0RMxz02yD	r&b	urban contemporary	0.6920000000000001	0.57	7	-8.077	1	0.185	0.6659999999999999	0.0	0.107	0.309	91.917	250454	en
